Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2025-05-27,199.60260009765625,206.02000427246094,348.4085388183594,150.37408447265625,261.56085205078125,458.0292663574219,66.07494354248047,135.4680633544922,164.2969512939453,101.00303649902344,5921.5400390625
2025-05-28,199.81195068359375,204.72000122070312,346.4063415527344,149.56947326660156,259.7861328125,454.7184753417969,65.26890563964844,134.7782440185547,163.90521240234375,99.62732696533203,5888.5498046875
2025-05-29,199.34336853027344,205.6999969482422,348.6860656738281,150.69789123535156,260.65374755859375,456.0308837890625,66.99749755859375,139.15721130371094,165.0804443359375,100.19322967529297,5912.169921875
2025-05-30,200.24066162109375,205.00999450683594,344.959228515625,152.29730224609375,260.2889709472656,457.7011413574219,68.59983825683594,135.09817504882812,166.3829803466797,99.81271362304688,5911.68994140625
2025-06-02,201.08807373046875,206.64999389648438,341.6288757324219,152.48373413085938,260.939697265625,459.3018493652344,68.67522430419922,137.34764099121094,164.31654357910156,100.54447174072266,5935.93994140625
2025-06-03,202.6533203125,205.7100067138672,346.317138671875,151.52212524414062,262.52703857421875,460.2961120605469,69.4583969116211,141.1867218017578,163.40574645996094,101.2762451171875,5970.3701171875
2025-06-04,202.20468139648438,207.22999572753906,346.24774169921875,150.3446502685547,260.5058898925781,461.19091796875,68.41089630126953,141.88656616210938,162.52432250976562,99.81271362304688,5970.81005859375
2025-06-05,200.0213165283203,207.91000366210938,345.8809814453125,150.77639770507812,258.267822265625,464.9788818359375,69.9968490600586,139.95703125,159.43934631347656,99.35414123535156,5939.2998046875
2025-06-06,203.3013458251953,213.57000732421875,350.2322692871094,152.12069702148438,261.9946594238281,467.6632995605469,70.64297485351562,141.6865997314453,160.6341552734375,101.73480987548828,6000.35986328125
2025-06-09,200.8388214111328,216.97999572753906,354.9106140136719,152.31692504882812,262.9904479980469,470.0196228027344,70.38843536376953,142.59640502929688,159.2042999267578,102.41778564453125,6005.8798828125
2025-06-10,202.0551300048828,217.61000061035156,355.4062194824219,153.5140380859375,264.8243103027344,468.2001647949219,71.27930450439453,143.92608642578125,159.47850036621094,104.61308288574219,6038.81005859375
2025-06-11,198.1769256591797,213.1999969482422,359.9359130859375,152.34637451171875,264.380615234375,469.890380859375,71.46530151367188,142.80625915527344,158.7635955810547,106.65226745605469,6022.240234375
2025-06-12,198.5956573486328,213.24000549316406,357.7751159667969,153.7200927734375,264.4693298339844,476.104248046875,72.28765106201172,144.9759063720703,159.8114776611328,107.06205749511719,6045.259765625
2025-06-13,195.85398864746094,212.10000610351562,353.8996276855469,154.15185546875,261.22564697265625,472.21685791015625,73.2078857421875,141.9464111328125,156.9713592529297,109.39395141601562,5976.97021484375
2025-06-16,197.81802368164062,216.10000610351562,359.2420654296875,152.30712890625,266.5595397949219,476.3727111816406,72.2289047241211,144.66595458984375,157.55899047851562,109.74520111083984,6033.10986328125
2025-06-17,195.0464630126953,214.82000732421875,354.5240783691406,149.52041625976562,265.73138427734375,475.279052734375,70.3492660522461,144.09603881835938,155.24769592285156,111.22823333740234,5982.72021484375
2025-06-18,195.9835968017578,212.52000427246094,356.6253662109375,147.90138244628906,270.1089782714844,477.4663391113281,70.06536865234375,145.455810546875,154.7580108642578,110.43793487548828,5980.8701171875
2025-06-20,200.3902130126953,209.69000244140625,357.3389892578125,146.97900390625,271.13433837890625,474.64276123046875,70.02620697021484,143.8260955810547,155.796142578125,111.91120910644531,5967.83984375
2025-06-23,200.888671875,208.47000122070312,362.9986267089844,148.48031616210938,274.3583679199219,483.19305419921875,69.24303436279297,144.1460418701172,157.7058868408203,109.02318572998047,6025.169921875
2025-06-24,199.6923065185547,212.77000427246094,369.7287292480469,149.33396911621094,277.3063659667969,487.279296875,69.8989486694336,147.87539672851562,157.04971313476562,105.70585632324219,6092.18017578125
2025-06-25,200.948486328125,211.99000549316406,368.3014221191406,149.42230224609375,280.0669860839844,489.4268493652344,68.8612289428711,154.28436279296875,155.68841552734375,105.73512268066406,6092.16015625
2025-06-26,200.3902130126953,217.1199951171875,378.5105285644531,149.1573486328125,284.6910705566406,494.57696533203125,69.49755859375,154.99423217773438,155.35543823242188,107.31573486328125,6141.02001953125
2025-06-27,200.469970703125,223.3000030517578,381.3155517578125,149.5498504638672,283.0740966796875,493.0756530761719,69.39966583251953,157.72378540039062,156.56002807617188,106.72056579589844,6173.06982421875
2025-06-30,204.5475311279297,219.38999938964844,384.7846984863281,149.8834686279297,285.8347473144531,494.53717041015625,67.96056365966797,157.96376037597656,156.03118896484375,105.17898559570312,6204.9501953125
