Date,ticker,close,asset_name,sector
2022-05-20,AAPL,135.0066375732422,Apple Inc.,Technology
2022-05-23,AAPL,140.42300415039062,Apple Inc.,Technology
2022-05-24,AAPL,137.724609375,Apple Inc.,Technology
2022-05-25,AAPL,137.88157653808594,Apple Inc.,Technology
2022-05-26,AAPL,141.0803985595703,Apple Inc.,Technology
2022-05-27,AAPL,146.8303680419922,Apple Inc.,Technology
2022-05-31,AAPL,146.04539489746094,Apple Inc.,Technology
2022-06-01,AAPL,145.91783142089844,Apple Inc.,Technology
2022-06-02,AAPL,148.37091064453125,Apple Inc.,Technology
2022-06-03,AAPL,142.65036010742188,Apple Inc.,Technology
2022-06-06,AAPL,143.39608764648438,Apple Inc.,Technology
2022-06-07,AAPL,145.91783142089844,Apple Inc.,Technology
2022-06-08,AAPL,145.18190002441406,Apple Inc.,Technology
2022-06-09,AAPL,139.96182250976562,Apple Inc.,Technology
2022-06-10,AAPL,134.5552520751953,Apple Inc.,Technology
2022-06-13,AAPL,129.4038543701172,Apple Inc.,Technology
2022-06-14,AAPL,130.26727294921875,Apple Inc.,Technology
2022-06-15,AAPL,132.88714599609375,Apple Inc.,Technology
2022-06-16,AAPL,127.61800384521484,Apple Inc.,Technology
2022-06-17,AAPL,129.08982849121094,Apple Inc.,Technology
2022-06-21,AAPL,133.31893920898438,Apple Inc.,Technology
2022-06-22,AAPL,132.80870056152344,Apple Inc.,Technology
2022-06-23,AAPL,135.67384338378906,Apple Inc.,Technology
2022-06-24,AAPL,139.00021362304688,Apple Inc.,Technology
2022-06-27,AAPL,139.00021362304688,Apple Inc.,Technology
2022-06-28,AAPL,134.85943603515625,Apple Inc.,Technology
2022-06-29,AAPL,136.6158447265625,Apple Inc.,Technology
2022-06-30,AAPL,134.15293884277344,Apple Inc.,Technology
2022-07-01,AAPL,136.3214569091797,Apple Inc.,Technology
2022-07-05,AAPL,138.90208435058594,Apple Inc.,Technology
2022-07-06,AAPL,140.23655700683594,Apple Inc.,Technology
2022-07-07,AAPL,143.60214233398438,Apple Inc.,Technology
2022-07-08,AAPL,144.27919006347656,Apple Inc.,Technology
2022-07-11,AAPL,142.14993286132812,Apple Inc.,Technology
2022-07-12,AAPL,143.12135314941406,Apple Inc.,Technology
2022-07-13,AAPL,142.75830078125,Apple Inc.,Technology
2022-07-14,AAPL,145.68234252929688,Apple Inc.,Technology
2022-07-15,AAPL,147.3504180908203,Apple Inc.,Technology
2022-07-18,AAPL,144.3086395263672,Apple Inc.,Technology
2022-07-19,AAPL,148.16481018066406,Apple Inc.,Technology
2022-07-20,AAPL,150.16653442382812,Apple Inc.,Technology
2022-07-21,AAPL,152.43312072753906,Apple Inc.,Technology
2022-07-22,AAPL,151.19679260253906,Apple Inc.,Technology
2022-07-25,AAPL,150.0782012939453,Apple Inc.,Technology
2022-07-26,AAPL,148.7535400390625,Apple Inc.,Technology
2022-07-27,AAPL,153.8461151123047,Apple Inc.,Technology
2022-07-28,AAPL,154.39559936523438,Apple Inc.,Technology
2022-07-29,AAPL,159.458740234375,Apple Inc.,Technology
2022-08-01,AAPL,158.4774627685547,Apple Inc.,Technology
2022-08-02,AAPL,157.00564575195312,Apple Inc.,Technology
2022-08-03,AAPL,163.01075744628906,Apple Inc.,Technology
2022-08-04,AAPL,162.69679260253906,Apple Inc.,Technology
2022-08-05,AAPL,162.4707794189453,Apple Inc.,Technology
2022-08-08,AAPL,161.9990997314453,Apple Inc.,Technology
2022-08-09,AAPL,162.04824829101562,Apple Inc.,Technology
2022-08-10,AAPL,166.2930450439453,Apple Inc.,Technology
2022-08-11,AAPL,165.5561065673828,Apple Inc.,Technology
2022-08-12,AAPL,169.10321044921875,Apple Inc.,Technology
2022-08-15,AAPL,170.17425537109375,Apple Inc.,Technology
2022-08-16,AAPL,170.01705932617188,Apple Inc.,Technology
2022-08-17,AAPL,171.5105743408203,Apple Inc.,Technology
2022-08-18,AAPL,171.11752319335938,Apple Inc.,Technology
2022-08-19,AAPL,168.53334045410156,Apple Inc.,Technology
2022-08-22,AAPL,164.65208435058594,Apple Inc.,Technology
2022-08-23,AAPL,164.31800842285156,Apple Inc.,Technology
2022-08-24,AAPL,164.61280822753906,Apple Inc.,Technology
2022-08-25,AAPL,167.06927490234375,Apple Inc.,Technology
2022-08-26,AAPL,160.77090454101562,Apple Inc.,Technology
2022-08-29,AAPL,158.56991577148438,Apple Inc.,Technology
2022-08-30,AAPL,156.14291381835938,Apple Inc.,Technology
2022-08-31,AAPL,154.4823455810547,Apple Inc.,Technology
2022-09-01,AAPL,155.20947265625,Apple Inc.,Technology
2022-09-02,AAPL,153.09686279296875,Apple Inc.,Technology
2022-09-06,AAPL,151.83917236328125,Apple Inc.,Technology
2022-09-07,AAPL,153.24429321289062,Apple Inc.,Technology
2022-09-08,AAPL,151.77040100097656,Apple Inc.,Technology
2022-09-09,AAPL,154.62973022460938,Apple Inc.,Technology
2022-09-12,AAPL,160.5841522216797,Apple Inc.,Technology
2022-09-13,AAPL,151.16114807128906,Apple Inc.,Technology
2022-09-14,AAPL,152.6055908203125,Apple Inc.,Technology
2022-09-15,AAPL,149.71678161621094,Apple Inc.,Technology
2022-09-16,AAPL,148.07586669921875,Apple Inc.,Technology
2022-09-19,AAPL,151.7900390625,Apple Inc.,Technology
2022-09-20,AAPL,154.1678924560547,Apple Inc.,Technology
2022-09-21,AAPL,151.04327392578125,Apple Inc.,Technology
2022-09-22,AAPL,150.08035278320312,Apple Inc.,Technology
2022-09-23,AAPL,147.810546875,Apple Inc.,Technology
2022-09-26,AAPL,148.1446533203125,Apple Inc.,Technology
2022-09-27,AAPL,149.11737060546875,Apple Inc.,Technology
2022-09-28,AAPL,147.2308349609375,Apple Inc.,Technology
2022-09-29,AAPL,139.99899291992188,Apple Inc.,Technology
2022-09-30,AAPL,135.7935028076172,Apple Inc.,Technology
2022-10-03,AAPL,139.96954345703125,Apple Inc.,Technology
2022-10-04,AAPL,143.55596923828125,Apple Inc.,Technology
2022-10-05,AAPL,143.8507537841797,Apple Inc.,Technology
2022-10-06,AAPL,142.89764404296875,Apple Inc.,Technology
2022-10-07,AAPL,137.65060424804688,Apple Inc.,Technology
2022-10-10,AAPL,137.97488403320312,Apple Inc.,Technology
2022-10-11,AAPL,136.5599365234375,Apple Inc.,Technology
2022-10-12,AAPL,135.93113708496094,Apple Inc.,Technology
2022-10-13,AAPL,140.50013732910156,Apple Inc.,Technology
2022-10-14,AAPL,135.97039794921875,Apple Inc.,Technology
2022-10-17,AAPL,139.93020629882812,Apple Inc.,Technology
2022-10-18,AAPL,141.2469024658203,Apple Inc.,Technology
2022-10-19,AAPL,141.35498046875,Apple Inc.,Technology
2022-10-20,AAPL,140.8931427001953,Apple Inc.,Technology
2022-10-21,AAPL,144.70556640625,Apple Inc.,Technology
2022-10-24,AAPL,146.84764099121094,Apple Inc.,Technology
2022-10-25,AAPL,149.68731689453125,Apple Inc.,Technology
2022-10-26,AAPL,146.74937438964844,Apple Inc.,Technology
2022-10-27,AAPL,142.27859497070312,Apple Inc.,Technology
2022-10-28,AAPL,153.02810668945312,Apple Inc.,Technology
2022-10-31,AAPL,150.66989135742188,Apple Inc.,Technology
2022-11-01,AAPL,148.02671813964844,Apple Inc.,Technology
2022-11-02,AAPL,142.5045928955078,Apple Inc.,Technology
2022-11-03,AAPL,136.4617156982422,Apple Inc.,Technology
2022-11-04,AAPL,136.19598388671875,Apple Inc.,Technology
2022-11-07,AAPL,136.7274627685547,Apple Inc.,Technology
2022-11-08,AAPL,137.2982940673828,Apple Inc.,Technology
2022-11-09,AAPL,132.7413330078125,Apple Inc.,Technology
2022-11-10,AAPL,144.5519256591797,Apple Inc.,Technology
2022-11-11,AAPL,147.33729553222656,Apple Inc.,Technology
