Date,cumulative_growth,drawdown
2023-12-06,1.3915795167326677,-0.022979918294678825
2023-12-07,1.398098785747524,-0.018402776515164088
2023-12-08,1.405871175578456,-0.012945825721944249
2023-12-11,1.400752759876286,-0.01653943634024202
2023-12-12,1.4070819257813643,-0.01209576487529751
2023-12-13,1.4258388799613242,0.0
2023-12-14,1.433880326054855,0.0
2023-12-15,1.4355197410442844,0.0
2023-12-18,1.4454938515850537,0.0
2023-12-19,1.4541878318012398,0.0
2023-12-20,1.4313104829231007,-0.015732045323059718
2023-12-21,1.439685364230188,-0.009972898448124323
2023-12-22,1.440415963011303,-0.009470488260707177
2023-12-26,1.4468906158728607,-0.005018069721667517
2023-12-27,1.4493340635069003,-0.0033377863493241344
2023-12-28,1.4494983614467887,-0.0032248037371089833
2023-12-29,1.4468698706282863,-0.005032335584797876
2024-01-02,1.442438649881749,-0.008079549053121693
2024-01-03,1.4354996519718015,-0.012851283321694384
2024-01-04,1.4300925264666164,-0.016569596311899804
2024-01-05,1.4355303081671085,-0.012830202004249336
2024-01-08,1.4576057438215766,0.0
2024-01-09,1.4583510622420999,0.0
2024-01-10,1.4687642227011648,0.0
2024-01-11,1.467333353280132,-0.0009741995338102827
2024-01-12,1.4704509663311922,0.0
2024-01-16,1.4626328683625296,-0.005316802904464679
2024-01-17,1.4492680464409635,-0.014405730197913691
2024-01-18,1.4614941093840466,-0.006091231297221111
2024-01-19,1.4781628633976802,0.0
2024-01-22,1.4805476745168962,0.0
2024-01-23,1.4893560109122839,0.0
2024-01-24,1.4963843999334139,0.0
2024-01-25,1.5147992761804254,0.0
2024-01-26,1.5141288393340608,-0.00044259121119671896
2024-01-29,1.5260832136071782,0.0
2024-01-30,1.5269234077186664,0.0
2024-01-31,1.5035473944874094,-0.015309224492263462
2024-02-01,1.5220010238438886,-0.003223726776271141
2024-02-02,1.5409376666486512,0.0
2024-02-05,1.5426004305518413,0.0
2024-02-06,1.5461891915484502,0.0
2024-02-07,1.556670706880688,0.0
2024-02-08,1.5531774425668867,-0.002244061186711166
2024-02-09,1.5611197568466544,0.0
2024-02-12,1.5631259145691876,0.0
2024-02-13,1.5396000568523993,-0.01505051992134121
2024-02-14,1.5492670332760676,-0.008866132385080161
2024-02-15,1.5606166284717335,-0.001605300042732405
2024-02-16,1.5560265499350119,-0.004541773997862708
2024-02-20,1.5423498715620076,-0.013291343207566197
2024-02-21,1.5489084187157072,-0.009095553800858691
2024-02-22,1.5895613034034222,0.0
2024-02-23,1.5901898171887576,0.0
2024-02-26,1.584224070082716,-0.0037515943326742462
2024-02-27,1.584895151661853,-0.0033295808271901484
2024-02-28,1.5834102655917104,-0.004263359961034441
2024-02-29,1.5944858746920694,0.0
2024-03-01,1.604998464450013,0.0
2024-03-04,1.602456481330406,-0.0015837916209334724
2024-03-05,1.5916535148959305,-0.008314618268906226
2024-03-06,1.598015306455937,-0.004350881417490293
2024-03-07,1.6148770210448455,0.0
2024-03-08,1.6102250350118081,-0.002880706067653116
2024-03-11,1.6074115206225297,-0.004622952909123401
2024-03-12,1.6289270953727393,0.0
2024-03-13,1.6347229055470391,0.0
2024-03-14,1.6356597770351644,0.0
2024-03-15,1.6308105370596218,-0.002964699654308567
2024-03-18,1.6378442408657712,0.0
2024-03-19,1.6508340675284825,0.0
2024-03-20,1.6641856535904778,0.0
2024-03-21,1.6641973316744703,0.0
2024-03-22,1.666189483514855,0.0
2024-03-25,1.6634530765135798,-0.001642314411625434
2024-03-26,1.6540313194428895,-0.00729698764291653
2024-03-27,1.6729169415501786,0.0
2024-03-28,1.6745404612397432,0.0
2024-04-01,1.6709444667125706,-0.0021474515608361777
2024-04-02,1.668603184005462,-0.0035456158699715967
2024-04-03,1.6651586566901526,-0.0056026144287041335
2024-04-04,1.651773400218276,-0.013596005321132476
2024-04-05,1.6739651078629978,-0.00034358881738782987
2024-04-08,1.6685022454186706,-0.0036058942502961155
2024-04-09,1.6692780306280213,-0.003142611799195283
2024-04-10,1.6645911334060157,-0.0059415272810795505
2024-04-11,1.6810967471658926,0.0
2024-04-12,1.6534350296527718,-0.01645456608000395
2024-04-15,1.6367552266458913,-0.02637654292934377
2024-04-16,1.6257014043492208,-0.03295190649203328
2024-04-17,1.6188665584833175,-0.0370176129288734
2024-04-18,1.6170310407269293,-0.03810947022946165
2024-04-19,1.599817424992287,-0.0483489854528788
2024-04-22,1.621648983481297,-0.03536248808096065
2024-04-23,1.6424611913011233,-0.02298235121203096
2024-04-24,1.6389052091181449,-0.02509762636735635
2024-04-25,1.6269301990654268,-0.03222095824751525
2024-04-26,1.6392097052097754,-0.024916496939711097
2024-04-29,1.6521433116364097,-0.017222944234645987
2024-04-30,1.6223357045293463,-0.034953992228948016
2024-05-01,1.627190191877985,-0.03206630158483559
2024-05-02,1.6449710521316445,-0.021489361094268578
2024-05-03,1.6694032512687036,-0.006955873251734412
2024-05-06,1.6854602069188385,0.0
2024-05-07,1.6842009089267813,-0.0007471537962674413
2024-05-08,1.6886763213370017,0.0
2024-05-09,1.7029784503461873,0.0
2024-05-10,1.7041624382308929,0.0
2024-05-13,1.71014158272873,0.0
2024-05-14,1.7207675905282083,0.0
2024-05-15,1.7397631496242705,0.0
2024-05-16,1.7332396397404723,-0.003749654017678794
2024-05-17,1.7370345466243706,-0.0015683761324000178
2024-05-20,1.7342928440299494,-0.0031442817923247324
2024-05-21,1.741829196342905,0.0
2024-05-22,1.7351269894757348,-0.0038477979822830743
2024-05-23,1.7276051987292373,-0.008166126531540474
2024-05-24,1.7380504753726087,-0.0021693981121856387
2024-05-28,1.7477379543867018,0.0
2024-05-29,1.7389882122712783,-0.005006323798978141
2024-05-30,1.7304190926942098,-0.009909301133515402
2024-05-31,1.7416771061429093,-0.003467824354663751
2024-06-03,1.7428969782265533,-0.002769852395776984
2024-06-04,1.7421123365085303,-0.0032187993995619335
2024-06-05,1.7550394214405067,0.0
2024-06-06,1.7579121844919303,0.0
2024-06-07,1.7575031985339886,-0.00023265437349473395
2024-06-10,1.763131214391418,0.0
2024-06-11,1.7637020470852371,0.0
2024-06-12,1.7709498240803003,0.0
2024-06-13,1.7779871941814716,0.0
2024-06-14,1.7760654567186889,-0.0010808500022225775
2024-06-17,1.782218707057418,0.0
2024-06-18,1.7856000364293678,0.0
2024-06-20,1.7904473655910365,0.0
2024-06-21,1.785211697056613,-0.0029242236521681564
2024-06-24,1.7804476917829686,-0.005585014114484643
2024-06-25,1.7883232296776401,-0.0011863716042248562
2024-06-26,1.8005155646507345,0.0
2024-06-27,1.8034774737166992,0.0
2024-06-28,1.7910998854040299,-0.006863178771598921
2024-07-01,1.8036055015774248,0.0
2024-07-02,1.8113777511786358,0.0
2024-07-03,1.8237734095383782,0.0
2024-07-05,1.8274631330248146,0.0
2024-07-08,1.829887408829631,0.0
2024-07-09,1.8318375059177803,0.0
2024-07-10,1.853140220333089,0.0
2024-07-11,1.833283746576513,-0.010715041171038164
2024-07-12,1.841521363757927,-0.006269820517453062
2024-07-15,1.8422712146849671,-0.005865182531178403
2024-07-16,1.8556637648554075,0.0
2024-07-17,1.8405165985402367,-0.008162667505851262
2024-07-18,1.8293109422622829,-0.014201291792308113
2024-07-19,1.8143832453887014,-0.022245689250672274
2024-07-22,1.8263334792064951,-0.015805819030581647
2024-07-23,1.820593124219934,-0.01889924311703428
2024-07-24,1.7976542673008669,-0.03126078045666891
2024-07-25,1.7938641924766656,-0.03330321664364522
2024-07-26,1.8123954712584418,-0.02331688230186313
2024-07-29,1.804448696243725,-0.027599325686931908
2024-07-30,1.7889569656113846,-0.03594767570903157
2024-07-31,1.8166141645525078,-0.021043467594972665
2024-08-01,1.7952339009534564,-0.0325650934433479
2024-08-02,1.7689534587556954,-0.04672738011159505
2024-08-05,1.7145759248606385,-0.07603092902218878
2024-08-06,1.7287967777342192,-0.06836744324264676
2024-08-07,1.7273542346426687,-0.06914481634162672
2024-08-08,1.7601739142084136,-0.051458595277595665
2024-08-09,1.7695525170807427,-0.046404553133781
2024-08-12,1.7737856481287413,-0.044123358055141004
2024-08-13,1.7970161152900612,-0.031604674659321264
2024-08-14,1.8062017437402693,-0.02665462464262336
2024-08-15,1.8315851774411829,-0.01297572753763443
2024-08-16,1.8362254683915016,-0.010475117762199004
2024-08-19,1.8513905697373232,-0.0023027852345962607
2024-08-20,1.8446036797607708,-0.00596017732528098
2024-08-21,1.8483944090061302,-0.003917388476809447
2024-08-22,1.8335342320411878,-0.011925400082349547
2024-08-23,1.8549143065751879,-0.00040387611937775514
2024-08-26,1.857126149833957,0.0
2024-08-27,1.853886099671701,-0.0017446580904295628
2024-08-28,1.8424779864010346,-0.007887543575988198
