Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2023-03-31,68749800,56750300,2746700,9890000,13105200,32766000,10124400,433933000,7685900,14418000,4525120000
2023-04-03,56976200,41135700,2242500,6841900,11775400,24883300,5778700,398716000,5721700,28087700,4234700000
2023-04-04,46278300,48662500,4282100,8314500,11579900,25824300,6165600,368592000,6714300,16365500,4227800000
2023-04-05,51511700,45175400,4265300,16704200,9614700,22064800,8200400,515015000,6094800,16479500,3968020000
2023-04-06,45390100,43808000,4180100,9615400,8760200,29770300,5427700,397654000,5399700,15778000,3486690000
2023-04-10,47716900,37261200,3839000,5354000,9477300,23103000,5647500,395279000,4891800,13006600,3423650000
2023-04-11,47644200,60417800,3882000,5903800,10516300,27276600,6019600,314378000,6311800,11758500,3665830000
2023-04-12,50133100,56735000,2385100,5764100,11821000,27403400,6786400,446259000,6137900,10919000,3633120000
2023-04-13,68445600,67925100,2909100,5640600,12450200,24222700,4928600,353615000,5489500,12399700,3596590000
2023-04-14,49386500,51450500,2246900,7225100,43931300,20987900,4920900,395660000,4478800,11530800,3575690000
2023-04-17,41516200,39919500,1751800,8046400,16050500,23836200,4393300,321471000,4296400,13260400,3611180000
2023-04-18,49923000,39790500,2567100,14571500,13760100,20161800,8147500,604812000,4158400,17436100,3536640000
2023-04-19,47720200,58398900,2078400,6752000,9158100,17150300,3813300,358660000,3837600,10682600,3572560000
2023-04-20,52456400,57696900,2826800,9498800,10586200,23244400,4350400,427713000,5370900,17038700,3772080000
2023-04-21,58337300,86774200,2712500,7014200,11842500,21676400,5192600,345103000,14876900,14315300,3611750000
2023-04-24,41949600,69575600,2790700,5278900,7567500,26611000,5725800,339282000,8109800,15831300,3290940000
2023-04-25,48714100,65026800,2505600,6263100,10629300,45772200,8399800,378527000,8341800,12179800,3978640000
2023-04-26,45498800,73803800,3254700,5518200,14416100,64599200,12656700,406337000,4843700,15566100,3837030000
2023-04-27,64902300,149961200,7711100,5739700,9041100,46462600,8155600,377161000,4805600,16279200,3750550000
2023-04-28,55275900,130715900,4669500,6024900,9887300,36469600,10005800,292216000,5754700,24381900,4087800000
2023-05-01,52472900,74728100,2876400,4893400,20415800,21294100,5214700,570329000,3844600,17355000,3321370000
2023-05-02,48425700,73469400,2858000,7541700,14113400,26404400,7674200,402730000,5262900,24324100,4486130000
2023-05-03,65136000,65051900,2635100,5937200,12930900,22360800,6265900,383387000,5775000,16212300,4246510000
2023-05-04,81235400,45345500,3211000,5128000,17089200,22519900,6042300,321850000,4892600,17177200,4920090000
2023-05-05,113453200,56951700,2716600,5194500,11261400,28197100,6215500,361494000,3989200,14968200,4186270000
2023-05-08,55962800,49430900,2414100,4994900,7484900,21318600,6751700,344979000,4950700,11187800,3641640000
2023-05-09,45326900,44089400,4111900,5520500,7343600,21340800,5588100,314869000,4472100,11370800,3810140000
2023-05-10,53724500,78627600,2446100,6756600,8133400,30078000,5696000,369350000,4754900,14884800,4057160000
2023-05-11,49514700,74924800,3263300,5867600,7057300,31680200,6542700,322149000,3495300,17165900,3752900000
2023-05-12,45533100,49852700,2172600,3904200,9988600,19774700,8315000,274222000,5252900,12613300,3533740000
2023-05-15,37266700,53011100,1925600,5104500,7639500,16336500,5430000,293926000,5414900,13715600,3562170000
2023-05-16,42110300,71472900,2771500,5599200,6477200,26730300,6215700,449405000,5591500,14795200,3654200000
2023-05-17,57951600,65655200,2897400,6840700,12711500,24315000,5408600,432535000,4286900,14064700,4039080000
2023-05-18,65496700,73174100,2643600,5173000,10999600,27276000,6970600,748725000,6997600,12005600,3980500000
2023-05-19,55809500,55056300,4402100,6527100,13492200,27546700,6338600,473908000,4754100,13359600,4041900000
2023-05-22,43570900,70741100,2540600,5675900,11402500,24115700,4272600,372000000,7876200,12882000,3728520000
2023-05-23,50747300,67576300,2298300,5793000,9514900,30797200,8751200,356253000,6116000,14394400,4155320000
2023-05-24,45143500,63487900,2964000,5015100,8578000,23384900,6879400,721419000,5755400,16340300,0
2023-05-25,56058300,66496700,2243600,6886100,8472500,43301700,7716400,1543911000,6510300,14316500,4147760000
2023-05-26,54835000,96779900,1973900,6845400,8579900,36630600,7174000,714397000,4716400,12370300,3715460000
2023-05-30,55964400,64314800,2885900,5593100,7399900,29503100,6874000,923401000,5561000,11938000,4228510000
2023-05-31,99625300,72800800,5937000,11324600,14219900,45950600,11112000,1002580000,19854800,24926100,5980670000
2023-06-01,68901800,54375100,2989100,7901300,12248100,26773900,6738800,635873000,6091100,13551900,4391860000
2023-06-02,61996900,61264400,8358200,7659700,12922500,25873800,7175400,482731000,6124400,14112000,4454200000
2023-06-05,121946500,47950100,3438400,6430500,8511900,21307100,5266600,396094000,4753700,10628000,3813290000
2023-06-06,64848400,45695200,3230100,5073600,9329500,20396200,5652900,388729000,4635900,12209800,3996560000
2023-06-07,61944600,95663300,5586400,6504300,9281400,40717100,6488100,511998000,6194400,16027100,4537800000
2023-06-08,50214900,62159300,3546800,5818400,7368100,23277700,9984500,417772000,4863700,13517100,3826740000
2023-06-09,48900000,51396000,2488500,6264400,7249100,22529000,6011400,427717000,5569500,12251600,3786510000
2023-06-12,54274900,51338000,3644200,6510600,7596600,24260300,7564300,388701000,5354000,14112000,3945670000
2023-06-13,54929100,50564800,4335100,6066800,7701600,22951300,8579300,613208000,5321200,13533800,4275400000
2023-06-14,57462900,52422500,3122400,6699100,9068700,26003800,8893600,740465000,5693300,16627700,4252110000
2023-06-15,65433200,60458500,2743900,7138300,9343100,38899100,10098300,568622000,5863000,16224100,4176690000
2023-06-16,101256200,84247100,5261200,13426600,13813500,46552000,23053600,655709000,11244900,43128900,6848600000
2023-06-20,49799100,56930100,2979800,7995800,8428600,26375400,7801600,451153000,5340700,17514100,4055790000
2023-06-21,49515700,52137700,2892500,7177500,9926500,25117800,7176100,551603000,4649700,13285700,3709330000
2023-06-22,51245300,90354600,2421600,5485900,10075200,23556800,6976200,417737000,6666800,12455300,3511000000
2023-06-23,53117000,71927800,3354000,9450700,9919500,23146900,9080100,358140000,13843300,17933600,6053620000
2023-06-26,48088700,59989300,1748300,6978800,8429700,21520600,5670200,594322000,4353100,14283400,3415030000
2023-06-27,50730800,46801000,2283000,4927500,8154000,24354100,5979100,462175000,5445400,13227500,3573500000
2023-06-28,51216800,52149500,2200100,6780400,7558600,20259500,8735100,582639000,6733300,13084100,3739330000
2023-06-29,46347300,40761000,2070000,4547500,15423200,16997000,7193200,380514000,7343000,11364400,3696660000
2023-06-30,85213200,54350700,2377900,7580000,14212800,26832800,9259900,501148000,7058300,13544700,3923450000
2023-07-03,31458200,28264800,1045700,4033700,8021600,12508700,2484500,198209000,3996100,7397000,2034280000
2023-07-05,46920300,35895400,1820600,7224600,8934900,18172400,8450100,323618000,8279800,12491200,3482620000
2023-07-06,45094300,40639900,3079700,6332500,9709500,28161200,7271200,303582000,7958300,17961400,3682020000
2023-07-07,46815000,41992300,2903900,7022200,8981500,21214800,7511700,355881000,9169500,21929200,3630480000
2023-07-10,59922200,61889300,2771900,5739200,9100100,32791400,7704700,353908000,5529200,14877600,3429600000
2023-07-11,46638100,49951500,3293300,6606700,11260900,26698200,6623100,298244000,5150300,12576500,3624220000
2023-07-12,60750200,54022800,2986200,6940400,11323200,29995300,9710500,481277000,6764600,13238200,3920290000
2023-07-13,41342300,61170900,1949400,6401700,11234900,20567200,6058600,478204000,5561400,26826800,3839530000
2023-07-14,41616200,54487100,1936800,5362200,27028400,28352700,6463500,772075000,6128900,28181900,3647450000
2023-07-17,50520200,48450200,2674500,5486800,17262400,20363900,5148800,510488000,4625300,18051300,3538240000
2023-07-18,48288200,54882900,3832400,6332500,13491700,64738600,7239500,569164000,5351200,24617800,4090010000
2023-07-19,80507300,54531000,2771900,7522600,12510000,39732900,7464800,427502000,6203600,15556500,4115670000
2023-07-20,59581200,59820600,2102300,21892900,9935900,33778400,9221600,537865000,6445400,15740200,3761770000
2023-07-21,71951700,133307300,2249900,12080000,10636400,69405400,11878400,963769000,9938400,17121500,3570190000
2023-07-24,45377800,45591100,2195300,15155400,14381400,26678100,8609700,382516000,5549500,15090900,3856250000
2023-07-25,37283200,39236700,2016600,13790100,9944700,41637700,8847800,348081000,5883800,14116100,3812470000
2023-07-26,47471900,53910100,2622800,14288200,8728600,58383700,7244600,364237000,7013800,15159600,3990290000
2023-07-27,47460200,52610700,2284400,12446400,10778400,39635300,10185400,455976000,7191600,17677900,4553210000
2023-07-28,48291400,46317400,2101200,14138800,9103800,28484900,6230700,331194000,9397300,17566400,3981010000
2023-07-31,38824100,41901500,3568700,22632700,8892700,25446000,10876400,251055000,7955200,24197000,4503600000
2023-08-01,35175100,42098500,11823200,15810300,6853900,18311900,6723400,237858000,5718800,14177400,4042370000
2023-08-02,50389300,51027600,6288300,14595600,8299400,27761300,6589600,530142000,5636000,13484100,4270710000
2023-08-03,61235200,88585200,4743500,17424800,6084000,18253700,9075100,324176000,5792700,16280400,4149120000
2023-08-04,115956800,153128500,3888200,23415100,6209400,23741500,9140500,362666000,4785900,14279600,4143310000
2023-08-07,97576100,71213100,2438200,17736400,7251800,17741500,8397200,322154000,4107400,12410800,3493920000
2023-08-08,67823000,51710500,2519500,27378700,8623400,22327600,8890000,353843000,4625500,14065600,3884910000
2023-08-09,60378500,50017300,3088600,42974400,6277800,22373300,7453000,586449000,4293200,19919600,3803100000
2023-08-10,54686900,58928400,2647100,48213800,5995100,20113700,7959900,492705000,4307800,15837200,4504370000
2023-08-11,52036700,42905800,1874100,45905600,5180700,24355500,6524200,533085000,3862300,14047000,3753290000
2023-08-14,43675600,47148700,2194000,64036900,5044300,18836100,8021100,690286000,4297600,12973400,3896410000
2023-08-15,43622600,42781500,2593600,88958100,10300300,16966300,7703900,676512000,6921100,14909600,3832250000
2023-08-16,46964900,41675900,2831300,85832700,6978200,20698900,6433500,527451000,6356800,13695100,3753910000
2023-08-17,66062900,48354100,2534700,70904200,9953900,21257200,6677600,452395000,6419500,16709500,3943700000
2023-08-18,61172200,48497700,2533000,49631700,8517500,24755000,6291300,583768000,5448200,16224000,3940400000
2023-08-21,46311900,41442500,2207400,151319500,8327000,24040000,6856100,692573000,4504700,11092400,3726850000
2023-08-22,42038900,32905400,1668800,56834800,9673300,16084600,7370400,755293000,4195600,10518800,3522760000
2023-08-23,52722800,42801000,1677800,119011400,7858000,21166400,7721800,779046000,4522500,11435600,3837270000
2023-08-24,54945800,43646300,1433600,70755100,6534000,23281400,9242500,1156044000,4088900,10818500,3723470000
2023-08-25,51449600,44147500,1291700,18185500,6695500,21684100,10114100,925341000,3541500,13579300,3296180000
2023-08-28,43820700,34108400,1550700,18458000,5094100,14808500,7152600,685192000,3614700,10382100,2957230000
2023-08-29,53003900,38646100,2065800,12208600,6337000,19284600,11209700,701397000,4034600,9665000,3354820000
2023-08-30,60813900,36137000,1431000,9939100,6277300,15222100,7461500,735206000,3712200,11922100,3064110000
2023-08-31,60794500,58781300,2579000,15333000,10933900,26411000,11797800,528570000,5451400,17479800,3946360000
2023-09-01,45766500,40991500,2336600,8610100,7903500,14942000,8296600,463830000,4126300,14843500,3246260000
2023-09-05,45280000,40636700,2515600,9019800,7854700,18553900,10002700,382653000,5097000,18304000,3526250000
2023-09-06,81755800,41785500,1688900,9753800,8629200,17535800,9250300,468670000,3877400,13325500,3418850000
2023-09-07,112488800,48498900,1593200,9931800,8373700,18381000,9981100,433330000,4824800,13248500,3763760000
2023-09-08,65551300,38348200,1240100,6957000,7107900,19530100,7484800,473069000,3384700,14283200,3259290000
2023-09-11,58953100,56764500,1515300,6309300,6854200,16583300,7981600,473966000,4288500,14383600,3369920000
2023-09-12,90370200,42668500,1587300,6045800,8363200,17565500,7171300,349256000,4537800,20145800,3435740000
2023-09-13,84267900,60465200,2119300,7397500,8325900,16544400,8925700,398355000,4040600,13472800,3529430000
2023-09-14,60895800,64033600,2660500,7758400,10034900,20267000,7944900,370097000,4606800,15210700,3648720000
2023-09-15,109259500,102909300,4940900,13392100,19863400,37679800,18391400,506831000,10262400,34568400,6932230000
2023-09-18,67257600,42823500,1363200,5789000,6512400,16834200,7534100,500271000,3536500,14045300,3161230000
2023-09-19,51826900,61482500,2313500,5550800,7943400,16505900,8215500,373064000,4704200,12562900,3614880000
2023-09-20,58436200,46263700,2380300,3837400,7332000,21436500,5804000,367108000,5446400,11879900,3308450000
2023-09-21,63149100,70343300,2277600,4526700,8052400,35560400,9458600,450736000,5096400,14400600,3662340000
2023-09-22,56725400,59904300,1707800,4976700,7071700,21447900,11796500,479236000,6327000,13197300,3349570000
2023-09-25,46172700,46017800,1257400,6722500,7044700,17836000,8656500,419091000,5527000,11316000,3195650000
2023-09-26,64588900,73048200,1756400,4904800,7468400,26297600,9042600,402282000,6366500,11805400,3472340000
2023-09-27,66921800,66553400,1991600,10211600,6717800,19410100,25606200,444935000,5403700,23976200,3875880000
2023-09-28,56294400,54555000,1994700,7861900,8868100,19683600,31153800,424663000,6237100,16808100,3846230000
2023-09-29,51861100,62411700,2257800,7680700,11917800,24147300,19047600,397830000,6683300,18813600,3865960000
2023-10-02,52164500,48029700,1778200,7259700,9170600,20570000,54022800,433298000,5153800,14395000,3938660000
2023-10-03,49594600,51565000,2187900,5740800,9431100,21033500,36257500,470850000,4670600,13297100,3953830000
2023-10-04,53020300,44203900,2970100,4955200,8128700,20720100,28467400,361821000,4727800,19622200,3777600000
2023-10-05,48527900,39660600,2639300,5993300,8576200,16965600,29911400,393483000,5205700,20128800,3581470000
2023-10-06,57266700,46836700,2293400,5802200,10270600,25673600,24718500,434436000,7406700,25367500,3902030000
2023-10-09,42390800,38773700,1640800,4414100,6964900,19891200,20644600,409675000,5062200,22369900,3174630000
2023-10-10,43698000,42178600,2009000,5273500,11288800,20557100,23164300,368582000,5988900,13892000,3520240000
2023-10-11,47551100,40741800,1538200,6922900,8698200,20063200,22401400,378137000,5469100,57939000,3601660000
2023-10-12,56743100,55528600,1910500,5792400,10484400,19313100,27972800,481325000,5965600,31183000,3713140000
2023-10-13,51427100,45786600,1918300,5359800,29427000,21072400,22319200,474115000,7078900,30276500,3566560000
2023-10-16,52517000,42832900,1678600,6408100,12663500,22158000,17089400,375099000,6509800,18452000,3409960000
2023-10-17,57549400,49344600,2110100,12244400,11482700,18338500,13365500,812333000,6160100,19775400,3794850000
2023-10-18,54764400,42699500,4257100,9097300,9620300,23153600,13593300,627294000,10508500,23380300,3686030000
2023-10-19,59302900,60961400,3850000,7733800,11143600,25052100,11580400,501233000,8146000,20972500,3969730000
2023-10-20,64244000,56406400,3103500,7207000,13332900,25027700,17798900,477266000,7284200,22445300,4004030000
2023-10-23,55980100,48260000,3193200,5874000,10133400,24374700,15200700,478530000,5981800,18185000,3776100000
2023-10-24,43816600,46477400,2304600,6155300,8881400,31153600,20060300,401463000,6322000,16786100,3821820000
2023-10-25,57157000,74577500,2542400,5880800,8242600,55053800,19262400,398379000,6172900,22047300,3869370000
2023-10-26,70625300,100419500,3859200,7612500,9109400,37828500,17357800,541001000,7582100,18768300,4277640000
2023-10-27,58499100,125309300,3229900,11385800,17434700,29856500,11921000,416784000,8131800,23092000,4019500000
2023-10-30,51131000,72485500,4478300,8205300,9855500,22828100,11017700,388028000,5412800,19379900,3911140000
2023-10-31,44846000,51589400,12093300,7576900,9672500,20265300,19978300,517969000,6762100,22185200,4249470000
2023-11-01,56934900,61529400,4932800,5733000,9432000,28158800,13428900,437593000,5896900,28984900,4224900000
2023-11-02,77334800,52236700,7749900,5349100,10186200,24348100,15076500,409172000,5859200,25212700,4669780000
2023-11-03,79829200,44059800,3929500,4926800,9538700,23637700,13938000,424610000,6587700,30555600,4570960000
2023-11-06,63841300,44970400,2891500,4851400,7625100,23828300,9299500,400733000,6480800,19097300,3656340000
2023-11-07,70530000,53553500,4074000,4840400,6297900,25833900,9615500,343165000,6003800,20272500,3791230000
2023-11-08,49340300,44521700,2532500,5460000,7618200,26767800,12781600,346719000,4832600,19184100,3729510000
2023-11-09,53763500,36235400,2708800,6973600,7992500,24847300,17147900,540496000,6581500,18380500,3900780000
2023-11-10,66133400,49287800,2525200,6930700,7983300,28042100,12776100,421245000,5387200,17825500,3665080000
2023-11-13,43627500,35680600,3035700,5889300,6676300,19986500,8951800,384136000,6297500,15308400,3326240000
2023-11-14,60108400,56674600,3441800,6713600,9927700,27683900,13399500,416954000,7982600,18260500,4700350000
2023-11-15,53790500,63875700,3739900,6729100,8365300,26860100,11295000,475497000,7672600,20137600,4347170000
2023-11-16,54412900,49653500,2625000,6875600,8126200,27182300,11155400,339756000,7590500,22469100,3964520000
2023-11-17,50922700,49636700,2792500,7023300,7812400,40157000,10136300,325205000,8495600,22984900,3777240000
2023-11-20,46505100,41951200,2661400,8851700,7019000,52465100,8404900,414120000,6856500,17458800,3644790000
2023-11-21,38134500,71226000,1765500,5916300,7083500,28423100,11952600,565747000,7310400,14989000,3511080000
2023-11-22,39617700,45669100,3593700,4633500,5174500,23345300,9626900,899420000,4372700,18072000,3042810000
2023-11-24,24048300,22378400,982200,3351400,3496900,10176600,4629400,294645000,2132500,9480800,1639500000
2023-11-27,40552600,53762400,1743300,6449700,6259100,22179200,9779100,395662000,6021300,18013500,3403990000
2023-11-28,38415400,42711700,2149900,5909000,6582700,20453100,9473600,401491000,6110400,20629500,3586240000
2023-11-29,43014200,40610900,2224700,5190000,9126100,28963400,17019100,382005000,5342700,26802100,4418760000
2023-11-30,48794400,65814000,3210500,12481900,9869800,30554400,15381700,526247000,9771300,29254700,5399300000
2023-12-01,45704800,39951800,3731500,10342900,8916000,33040500,10510200,369317000,5685400,17845300,4397120000
2023-12-04,43389500,48294200,3028700,8920300,9607500,32063300,10239600,437543000,6578300,21523900,4369910000
2023-12-05,66628400,46822400,2682200,7268200,9135600,23065000,12544800,371718000,11895800,22250300,3909950000
2023-12-06,41089700,39679000,3632600,6642900,9366000,21182100,13235700,380590000,7610000,31154800,4245680000
2023-12-07,47477700,52352800,2162500,6532400,8130900,23118900,12230500,350823000,6119600,29990700,3818880000
2023-12-08,53406400,41906000,3258200,6254700,7369400,20154400,9408300,359224000,6385300,22074900,3707010000
2023-12-11,60943700,50907300,2898300,6090400,8093900,27708800,11005700,509728000,8471200,22252300,3823210000
2023-12-12,52696900,44944300,2375700,5324400,10223000,24838300,9931000,372387000,6069200,26084000,3808380000
2023-12-13,70404200,52766200,3708300,10764600,12379100,30955500,13013400,447792000,9055500,19915400,5063650000
2023-12-14,66831600,58400800,6464100,9240700,13643000,43277500,16809100,391232000,10565200,26165700,6314040000
2023-12-15,128538400,110089300,7321200,21727800,20309300,78502300,28901500,479948000,14550000,55527000,8218980000
2023-12-18,55751900,62512800,2691700,7231400,8469600,21802900,10755600,412587000,8421800,21610400,4060340000
2023-12-19,40714100,43171300,3659600,6651500,10345700,20603700,11509600,464444000,5233600,18904700,4026970000
2023-12-20,52242800,50322100,3818400,7008300,10734700,26316700,10091200,397894000,7663800,20988900,4201320000
2023-12-21,46482500,36305700,3209300,4598600,7601700,17708000,12604200,300425000,6104700,19250900,3431180000
2023-12-22,37149600,29514100,2833800,3798900,6576300,17107500,9799400,252507000,4413800,12927800,3046770000
2023-12-26,28919300,25067200,2019000,4170000,4683600,12673100,6791600,244200000,3634900,16835100,2513910000
2023-12-27,48087700,31434700,1876500,5288100,6428600,14905400,6787500,233648000,4569400,14558800,2748450000
2023-12-28,34049900,27057000,2267400,4377500,6320100,14327000,5981900,246587000,5023000,16329300,2698860000
2023-12-29,42672100,39823200,2300600,4313700,6435100,18730800,6814600,389293000,5300900,17746400,3126060000
2024-01-02,82488700,47339400,2433100,9622100,9977400,25258600,10064300,411254000,7238400,23483000,3743050000
2024-01-03,58414500,49425500,3043400,8232000,9852300,23083500,10306300,320896000,7697500,23490800,3950760000
2024-01-04,71983600,56039800,2995400,6766600,11972500,20901500,10568100,306535000,7067400,19395200,3715480000
2024-01-05,62379700,45153100,2684800,5602500,10066000,21004600,7803800,415039000,5294200,15827400,3844370000
2024-01-08,59144500,46757100,2369100,6569800,11229900,23134000,7766600,642510000,8255300,23370100,3742320000
2024-01-09,42841800,43812600,1974500,6357000,9923600,20830000,6921600,773100000,9786800,19496600,3529960000
2024-01-10,46792900,44421800,2048000,4945100,9670200,25514200,8100100,533796000,8591100,18206100,3498680000
2024-01-11,49128400,49072700,1941400,4946000,11919500,27850800,10686000,596759000,6659400,15833400,3759890000
2024-01-12,40477800,40484200,1955600,4496900,19436500,21661200,7796900,352994000,5684700,18041700,3486340000
2024-01-16,65603000,41384600,3140100,6923200,17206400,27202300,11633100,449580000,8120100,20235700,4260550000
2024-01-17,47317400,34953400,3789200,5072100,11107500,22234100,11543100,474394000,6541400,18384000,3928600000
2024-01-18,78005800,37850200,2479300,5368500,9382300,23392100,9626500,491650000,6526200,20940300,4019000000
2024-01-19,68903000,51651600,3116000,7071300,13115700,29331100,12762600,543501000,7848100,20088400,4287200000
2024-01-22,60133900,43687500,2072200,6824200,12837500,27016900,12979900,452955000,11084100,19955900,4297610000
2024-01-23,42355600,37986000,1866300,9149800,8360800,20525900,16081000,294654000,19101600,15863400,3912800000
2024-01-24,53631300,48547300,2765900,7247900,9967100,24867000,14471400,560271000,11592700,17330600,4330030000
2024-01-25,54822100,43638600,4647100,5478900,8873500,21021200,15702600,482777000,10352500,22089500,4020430000
2024-01-26,44594000,51047400,2920500,5591900,7443000,17803300,11650000,390309000,8356600,20817200,3353400000
2024-01-29,47145600,45270400,2101400,6483200,6971200,24510200,10102800,348733000,8987400,18317500,3525160000
2024-01-30,55859400,45207400,2150200,7200500,10822100,33477600,7807700,410735000,7794700,19610900,3836130000
2024-01-31,55467800,50284400,2813000,8256800,11521800,47871100,11124900,453795000,8870000,22415300,4696120000
2024-02-01,64885400,76542400,3196300,8012000,9354800,30657700,8687600,369146000,7601100,19240700,4386090000
2024-02-02,102551700,117218300,4661500,8295900,8607600,28256700,14952900,476578000,7937700,21973400,3974350000
2024-02-05,69668800,55081300,6557500,9121600,7820200,25352300,14293600,680078000,6931900,17190900,4023640000
2024-02-06,43490800,42505500,2825700,9229900,6764800,18382600,10305400,683111000,6185400,13347900,4440880000
2024-02-07,53439000,47174100,3203000,8690300,7225500,22340500,7761300,495575000,7209300,13826800,4895590000
2024-02-08,40962000,42316500,1986100,9755000,6060300,21225300,8143000,414422000,6121600,19636900,4341860000
2024-02-09,45155200,56986000,2823000,6529200,6296700,22032800,8003500,436637000,5978000,20410500,3912990000
2024-02-12,41781900,51050400,2483600,6701500,8539300,21202900,9622000,613710000,5482000,18173100,3805740000
2024-02-13,56529500,56345100,2923200,8621000,8397600,27824900,12759700,602580000,6046800,18917400,4302190000
2024-02-14,54630500,42815500,1887100,9098800,7056700,20401200,8831300,504917000,5727300,17651300,3845600000
2024-02-15,65434500,49855200,2362900,7462500,8723400,21825500,9880000,420122000,6249200,23196300,4137970000
2024-02-16,49752500,48107700,2513200,8541000,8152600,22296500,9943500,495327000,6617600,20151400,3833270000
2024-02-20,53665600,41980300,2701600,9501700,9668000,24307900,13014600,704833000,6622100,17650000,4034880000
2024-02-21,41371400,44420100,1779700,7472500,7024000,18518900,9322100,673755000,7121000,20991300,3788390000
2024-02-22,52292200,55392400,1875800,8065000,9296500,27009900,10426000,865100000,6619500,20470700,4051710000
2024-02-23,45119700,59715200,1575000,6726000,7105800,16295900,10563900,829388000,5486500,15975900,3672790000
2024-02-26,40867400,44368600,1650000,5465400,7145400,16193500,12753800,503973000,4531900,13360800,3683930000
2024-02-27,54318900,31141700,1640900,5078600,5717100,14835800,12421800,391705000,3868200,16360000,3925950000
2024-02-28,48953900,28180500,1471000,6071100,6131600,13183100,13240400,393110000,3802900,14810500,3789370000
2024-02-29,136682600,53805400,2699800,9849100,9643000,31947300,19993600,507289000,8348100,17566100,5219740000
2024-03-01,73563100,31981200,1815500,5670100,6311800,17823400,15398200,479135000,4819800,18460100,4748110000
2024-03-04,81510100,37381500,1551000,8532900,7063600,17596000,11674600,615616000,3841600,18138000,4758440000
2024-03-05,95132400,37228300,2030000,8298200,6617800,26919200,16026100,520639000,4481600,19952700,4418410000
2024-03-06,68587700,32090900,1542300,5773700,7572900,22344100,11074900,582520000,5405700,20472800,4559050000
2024-03-07,71765100,34063300,1732500,5188700,7618300,18718500,10227300,608119000,4783900,15195400,4137980000
2024-03-08,76267000,37893200,2307400,5284000,6172200,18002200,12735600,1142269000,5080200,16281500,4208870000
2024-03-11,60139500,28484800,1868000,4620800,5762600,16120800,9681500,678364000,5170900,17577300,3896430000
2024-03-12,59825400,36610600,1645900,8018700,5708400,22457000,9634400,668075000,4229100,14957200,4080510000
2024-03-13,52488700,30772600,1818800,6260000,7795500,17115900,17495300,635713000,5410500,17122200,4282890000
2024-03-14,72913500,43705800,2110200,6988300,10310900,34157300,16996100,602318000,5848100,22121000,4687970000
2024-03-15,121752700,72147400,4406000,13165500,17214200,45079900,32424500,642086000,10956900,38264400,7753670000
2024-03-18,75604200,31250700,2528200,6602300,9013800,20106000,17073700,668976000,6086300,16770500,4036220000
2024-03-19,55215200,26880900,2207600,7840600,8478700,19837900,11433900,672171000,6148100,14878800,4031760000
2024-03-20,53423100,29947200,2563900,5982300,9367000,17860100,14564500,479063000,4870300,16119700,4064850000
2024-03-21,106181300,32824300,2616300,5915800,11203800,21296200,18090300,480372000,5211500,14878000,4207730000
2024-03-22,71160100,27995400,2052000,7248600,8108800,17648500,10046300,586719000,6393200,14701900,3374700000
2024-03-25,54288300,29815500,1774800,7498100,8620000,18060500,11423500,552136000,7145600,14011700,3331360000
2024-03-26,57388400,29659000,1637200,6864100,5961500,16725600,13829600,513648000,5842700,13152300,3871790000
2024-03-27,60273300,33272600,2262800,8461600,8725800,16705000,13409000,586067000,6599700,12415700,3850500000
2024-03-28,65672700,38051600,2028600,6181500,8628300,21871200,12830800,435212000,7191500,18482100,3998270000
2024-04-01,46240500,29174500,1953800,4364700,7309000,16316000,13175200,452441000,5971900,13817000,3325930000
2024-04-02,49329500,32611500,1968900,6102300,7014700,17912000,9905300,433064000,6771200,19919600,3886590000
2024-04-03,47691700,31046600,2623700,8098200,9353400,16502300,10551400,370067000,9601800,16504300,3703250000
2024-04-04,53704400,41624300,2492200,6947400,9243800,19370900,10690100,434965000,6801700,18467400,4075680000
2024-04-05,42104800,42374000,2068300,6783000,6532300,16554800,10278100,399678000,5121200,21720600,3386780000
2024-04-08,37425500,39221300,2690000,5935400,8001000,14272400,8054900,283220000,5476800,17513900,3278180000
2024-04-09,42373800,36520100,2042700,6135300,7351500,12496900,9188000,501700000,4608100,14132300,3400680000
2024-04-10,49709300,35879200,2148500,6809500,7681400,16216600,10783400,431929000,7784900,17409200,3845930000
2024-04-11,91070300,40020700,2535700,8374400,10137700,17966400,12145600,431637000,8209800,17555900,3509380000
2024-04-12,101670900,38608800,2072900,7100200,31532300,19253800,9039500,426805000,6770500,21556200,3963220000
2024-04-15,73531800,48052400,2171000,8502300,14766600,20273500,11147100,443077000,5754000,15029500,3950210000
2024-04-16,73711200,32891300,2513900,12774900,16451800,16765600,11594100,370453000,6103300,18082200,4006200000
2024-04-17,50901200,31359700,2313800,9378100,9017100,15855500,15653700,495400000,6621900,14538600,3596130000
2024-04-18,43122900,30723800,2380700,9887700,9557700,21029900,10135000,447260000,7819300,13821400,3619760000
2024-04-19,68149400,56000700,2929600,9750800,13402300,30565800,13419400,875198000,12034200,21572400,3878750000
2024-04-22,48116400,37924900,2085400,10118700,11529700,20286900,14747200,596341000,8926300,16340700,3820250000
2024-04-23,49537800,37046500,1810700,10110400,9144400,15734500,14349200,438559000,7707300,13929800,3751400000
2024-04-24,48251800,34185100,3032700,9756300,6964900,15065300,12149600,512208000,7217600,12101200,3656740000
